;sp260223_002 ch: 1907283U1;;sp260223_002 ch: 7513481SP;
Wavelength [nm];Intensity;Wavelength [nm];intensity;
741,8358;15133,51;723,6889;11193,538;
742,1247;14894,601;723,9761;11080,909;
742,4136;14755,847;724,2633;10974,925;
742,7025;14622,113;724,5505;10927,963;
742,9914;14468,092;724,8377;10818,349;
743,2803;14294,106;725,1249;10713,899;
743,5692;14100,428;725,4121;10615,079;
743,8581;13928,986;725,6993;10515,616;
744,1470;13782,73;725,9865;10407,653;
744,4359;13603,048;726,2737;10280,74;
744,7247;13500,549;726,5609;10225,423;
745,0136;13338,83;726,8480;10098,678;
745,3025;13173,786;727,1352;10009,588;
745,5914;12972,005;727,4224;9908,0712;
745,8803;12859,039;727,7096;9800,5068;
746,1692;12693,214;727,9968;9702,3087;
746,4581;12548,286;728,2840;9650,6155;
746,7470;12446,309;728,5712;9581,4083;
747,0359;12331,482;728,8584;9451,1547;
747,3248;12155,021;729,1456;9361,3893;
747,6137;11999,13;729,4328;9266,4611;
747,9026;11867,141;729,7200;9182,4794;
748,1915;11750,984;730,0071;9110,5296;
748,4804;11609,008;730,2943;9009,8303;
748,7693;11416,704;730,5815;8910,5038;
749,0582;11352,363;730,8687;8825,4008;
749,3470;11188,76;731,1559;8697,2232;
749,6359;11053,042;731,4431;8645,545;
749,9248;10984,055;731,7303;8561,2649;
750,2137;10826,522;732,0175;8490,7347;
750,5026;10700,314;732,3047;8398,6733;
750,7915;10612,489;732,5919;8289,3879;
751,0804;10483,068;732,8791;8219,9405;
751,3693;10357,69;733,1663;8145,4982;
751,6582;10263,634;733,4534;8061,5261;
751,9471;10103,96;733,7406;7992,0814;
752,2360;9984,2326;734,0278;7913,3454;
752,5249;9897,3462;734,3150;7825,2614;
752,8138;9842,1848;734,6022;7763,0588;
753,1027;9706,838;734,8894;7676,1655;
753,3916;9639,1114;735,1766;7591,3289;
753,6805;9511,9583;735,4638;7498,9245;
753,9693;9449,4707;735,7510;7410,0149;
754,2582;9350,7338;736,0382;7354,3161;
754,5471;9256,6702;736,3254;7275,3285;
754,8360;9159,2748;736,6125;7180,9358;
755,1249;9067,4593;736,8997;7096,8599;
755,4138;8993,0918;737,1869;7057,0829;
755,7027;8938,9274;737,4741;6984,745;
755,9916;8848,6941;737,7613;6898,488;
756,2805;8786,3546;738,0485;6824,0505;
756,5694;8714,7541;738,3357;6751,4292;
756,8583;8663,928;738,6229;6691,2388;
757,1472;8513,6367;738,9101;6619,9138;
757,4361;8511,8799;739,1973;6558,0058;
757,7250;8439,612;739,4845;6480,3523;
758,0139;8442,9096;739,7717;6403,2431;
758,3028;8376,6315;740,0588;6335,6597;
758,5916;8351,0762;740,3460;6264,4447;
758,8805;8277,3857;740,6332;6203,445;
759,1694;8274,951;740,9204;6144,4479;
759,4583;8243,4651;741,2076;6073,95;
759,7472;8201,5077;741,4948;5993,1067;
760,0361;8152,6804;741,7820;5924,5402;
760,3250;8146,3995;742,0692;5867,4052;
760,6139;8116,6953;742,3564;5804,7448;
760,9028;8084,5954;742,6436;5740,5179;
761,1917;8069,1883;742,9308;5680,5532;
761,4806;8041,1278;743,2179;5616,2929;
761,7695;8057,7798;743,5051;5533,1619;
762,0584;8073,2607;743,7923;5479,8703;
762,3473;8053,5887;744,0795;5436,7749;
762,6362;8056,7701;744,3667;5378,0572;
762,9251;8052,1276;744,6539;5311,8859;
763,2139;8063,1617;744,9411;5243,5601;
763,5028;8077,6197;745,2283;5186,7746;
763,7917;8078,5907;745,5155;5129,7884;
764,0806;8084,8603;745,8027;5074,8026;
764,3695;8087,9128;746,0899;5012,2277;
764,6584;8128,1017;746,3770;4953,9392;
764,9473;8131,3204;746,6642;4918,0553;
765,2362;8123,4938;746,9514;4882,92;
765,5251;8169,0627;747,2386;4809,8498;
765,8140;8198,4209;747,5258;4762,2543;
766,1029;8245,0704;747,8130;4721,1903;
766,3918;8281,4022;748,1002;4666,4631;
766,6807;8317,76;748,3874;4610,3876;
766,9696;8381,3754;748,6746;4565,6182;
767,2585;8406,3404;748,9618;4534,1472;
767,5474;8406,5718;749,2490;4494,568;
767,8362;8465,6385;749,5362;4414,8212;
768,1251;8519,2427;749,8233;4385,4672;
768,4140;8548,8598;750,1105;4344,8479;
768,7029;8603,4787;750,3977;4305,1492;
768,9918;8683,2954;750,6849;4281,8745;
769,2807;8733,6014;750,9721;4243,4511;
769,5696;8776,0412;751,2593;4202,0154;
769,8585;8860,0754;751,5465;4163,6017;
770,1474;8933,9774;751,8337;4120,2123;
770,4363;8971,5355;752,1209;4093,8826;
770,7252;9027,7969;752,4081;4067,2375;
771,0141;9121,1525;752,6953;4011,247;
771,3030;9170,7094;752,9824;3983,9899;
771,5919;9259,6694;753,2696;3954,1658;
771,8808;9326,265;753,5568;3934,3281;
772,1697;9400,541;753,8440;3909,4672;
772,4585;9455,4485;754,1312;3900,4251;
772,7474;9560,2241;754,4184;3865,1794;
773,0363;9641,7171;754,7056;3849,0958;
773,3252;9714,0919;754,9928;3831,878;
773,6141;9771,6104;755,2800;3792,7882;
773,9030;9847,7948;755,5672;3757,2284;
774,1919;9916,9267;755,8544;3746,7763;
774,4808;9986,6344;756,1416;3741,5425;
774,7697;10053,922;756,4287;3727,6242;
775,0586;10178,951;756,7159;3691,776;
775,3475;10268,11;757,0031;3700,0774;
775,6364;10387,322;757,2903;3680,1738;
775,9253;10455,397;757,5775;3655,527;
776,2142;10546,548;757,8647;3650,2962;
776,5031;10636,769;758,1519;3642,6109;
776,7920;10743,916;758,4391;3642,8696;
777,0809;10766,89;758,7263;3632,3962;
777,3697;10817,299;759,0135;3645,2065;
777,6586;10946,882;759,3007;3621,276;
777,9475;11069,638;759,5878;3615,1998;
778,2364;11139,715;759,8750;3597,8717;
778,5253;11211,393;760,1622;3618,7295;
778,8142;11299,513;760,4494;3602,0215;
779,1031;11410,396;760,7366;3628,9098;
779,3920;11438,305;761,0238;3625,5254;
779,6809;11581,445;761,3110;3648,2587;
779,9698;11702,823;761,5982;3652,9492;
780,2587;11770,166;761,8854;3671,3466;
780,5476;11809,161;762,1726;3659,7903;
780,8365;11890,247;762,4598;3685,0978;
781,1254;11950,968;762,7470;3678,8998;
781,4143;12089,48;763,0341;3688,7091;
781,7032;12143,551;763,3213;3695,4886;
781,9920;12221,53;763,6085;3710,5605;
782,2809;12256,449;763,8957;3744,0924;
782,5698;12419,256;764,1829;3771,3252;
782,8587;12503,659;764,4701;3762,5081;
783,1476;12563,829;764,7573;3806,3206;
783,4365;12639,499;765,0445;3829,3552;
783,7254;12750,026;765,3317;3844,6036;
784,0143;12786,346;765,6189;3864,3319;
784,3032;12920,073;765,9061;3889,9978;
784,5921;12948,006;766,1932;3916,9444;
784,8810;13054,847;766,4804;3938,344;
785,1699;13098,933;766,7676;3950,1079;
785,4588;13164,708;767,0548;3983,5736;
785,7477;13273,017;767,3420;4010,4304;
786,0366;13316,338;767,6292;4034,7882;
786,3255;13373,375;767,9164;4081,3505;
786,6143;13454,998;768,2036;4106,2061;
786,9032;13501,108;768,4908;4127,7078;
787,1921;13631,366;768,7780;4162,3072;
787,4810;13668,234;769,0652;4187,4074;
787,7699;13770,648;769,3523;4221,818;
788,0588;13812,455;769,6395;4254,6374;
788,3477;13930,91;769,9267;4283,9056;
788,6366;13995,442;770,2139;4325,0002;
788,9255;14101,224;770,5011;4356,9557;
789,2144;14174,582;770,7883;4382,0871;
789,5033;14213,336;771,0755;4422,0483;
789,7922;14245,343;771,3627;4473,0602;
790,0811;14288,556;771,6499;4516,0378;
790,3700;14317,107;771,9371;4522,7968;
790,6589;14319,253;772,2243;4566,5146;
790,9478;14355,694;772,5115;4609,2362;
791,2366;14400,283;772,7986;4620,6977;
791,5255;14407,009;773,0858;4666,3746;
791,8144;14423,084;773,3730;4709,2133;
792,1033;14418,15;773,6602;4737,0244;
792,3922;14436,068;773,9474;4767,4847;
792,6811;14493,954;774,2346;4788,5333;
792,9700;14509,661;774,5218;4839,4917;
793,2589;14525,27;774,8090;4873,2453;
793,5478;14554,997;775,0962;4913,5656;
793,8367;14569,826;775,3834;4946,0461;
794,1256;14545,343;775,6706;4968,5454;
794,4145;14619,198;775,9577;5009,6238;
794,7034;14681,346;776,2449;5049,7334;
794,9923;14596,353;776,5321;5089,6386;
795,2812;14603,236;776,8193;5117,8684;
795,5701;14670,357;777,1065;5156,6292;
795,8589;14664,089;777,3937;5184,4471;
796,1478;14703,048;777,6809;5220,7813;
796,4367;14697,025;777,9681;5265,0578;
796,7256;14663,427;778,2553;5282,9711;
797,0145;14696,16;778,5425;5327,093;
797,3034;14690,813;778,8297;5349,6199;
797,5923;14675,729;779,1169;5380,0143;
797,8812;14714,177;779,4040;5414,4354;
798,1701;14720,209;779,6912;5424,3849;
798,4590;14725,222;779,9784;5484,153;
798,7479;14735,704;780,2656;5485,196;
799,0368;14777,288;780,5528;5501,8971;
799,3257;14744,241;780,8400;5570,7549;
799,6146;14663,386;781,1272;5578,47;
799,9035;14662,163;781,4144;5613,4662;
800,1924;14723,434;781,7016;5633,8681;
800,4812;14736,506;781,9888;5664,0766;
800,7701;14757,924;782,2760;5699,2239;
801,0590;14744,863;782,5631;5697,7897;
801,3479;14764,977;782,8503;5741,7705;
801,6368;14726,815;783,1375;5750,9745;
801,9257;14796,677;783,4247;5764,3298;
802,2146;14731,409;783,7119;5790,3408;
802,5035;14784,617;783,9991;5819,3479;
802,7924;14763,906;784,2863;5848,5731;
803,0813;14819,855;784,5735;5877,2572;
803,3702;14846,396;784,8607;5881,2624;
803,6591;14825,383;785,1479;5908,8521;
803,9480;14787,668;785,4351;5904,1961;
804,2369;14790,388;785,7222;5932,8901;
804,5258;14712,514;786,0094;5949,8511;
804,8147;14687,72;786,2966;5968,3213;
805,1035;14636,678;786,5838;5985,2368;
805,3924;14572,219;786,8710;6023,7933;
805,6813;14552,582;787,1582;6013,4278;
805,9702;14490,318;787,4454;6013,7827;
806,2591;14450,362;787,7326;6050,4531;
806,5480;14411,663;788,0198;6062,8254;
806,8369;14355,748;788,3070;6066,6272;
807,1258;14300,055;788,5942;6068,1038;
807,4147;14276,331;788,8814;6088,0824;
807,7036;14238,384;789,1685;6100,075;
807,9925;14151,625;789,4557;6129,9042;
808,2814;14095,432;789,7429;6143,113;
808,5703;13960,497;790,0301;6117,0633;
808,8592;13926,079;790,3173;6116,1956;
809,1481;13884,826;790,6045;6109,4564;
809,4370;13942,283;790,8917;6124,7588;
809,7258;13863,318;791,1789;6140,9752;
810,0147;13849,137;791,4661;6135,8801;
810,3036;13847,002;791,7533;6141,6117;
810,5925;13814,967;792,0405;6151,6108;
810,8814;13814,889;792,3276;6169,1958;
811,1703;13803,167;792,6148;6168,0776;
811,4592;13762,178;792,9020;6159,0144;
811,7481;13762,584;793,1892;6152,6984;
812,0370;13751,306;793,4764;6139,4584;
812,3259;13745,355;793,7636;6127,3745;
812,6148;13670,252;794,0508;6149,9969;
812,9037;13614,974;794,3380;6159,0206;
813,1926;13612,298;794,6252;6153,3763;
813,4815;13606,96;794,9124;6130,8689;
813,7704;13546,239;795,1996;6151,2901;
814,0593;13472,332;795,4868;6143,2887;
814,3481;13422,587;795,7739;6138,5802;
814,6370;13341,023;796,0611;6137,7805;
814,9259;13233,568;796,3483;6146,2022;
815,2148;13145,936;796,6355;6123,069;
815,5037;13136,41;796,9227;6117,0906;
815,7926;13086,892;797,2099;6093,2044;
816,0815;12949,074;797,4971;6079,7492;
816,3704;12860,895;797,7843;6056,724;
816,6593;12805,932;798,0715;6088,7091;
816,9482;12752,177;798,3587;6071,6013;
817,2371;12662,528;798,6459;6068,1558;
817,5260;12591,5;798,9330;5992,8576;
817,8149;12515,203;799,2202;6057,5266;
818,1038;12472,875;799,5074;6002,2498;
818,3927;12467,6;799,7946;6021,5529;
818,6816;12361,156;800,0818;5965,575;
818,9704;12324,504;800,3690;5984,1389;
819,2593;12252,36;800,6562;5966,6401;
819,5482;12170,268;800,9434;5978,7474;
819,8371;12128,656;801,2306;5920,4873;
820,1260;12020,598;801,5178;5944,171;
820,4149;11952,346;801,8050;5902,1739;
820,7038;11933,537;802,0922;5862,8912;
820,9927;11754,395;802,3793;5858,9339;
821,2816;11785,022;802,6665;5842,3344;
821,5705;11660,771;802,9537;5818,9197;
821,8594;11581,958;803,2409;5810,8073;
822,1483;11498,638;803,5281;5751,9858;
822,4372;11489,052;803,8153;5732,5714;
822,7261;11397,165;804,1025;5692,6702;
823,0150;11341,752;804,3897;5689,5053;
823,3039;11231,149;804,6769;5678,0755;
823,5927;11130,71;804,9641;5668,2979;
823,8816;11058,579;805,2513;5636,8335;
824,1705;10999,648;805,5384;5597,4254;
824,4594;10902,433;805,8256;5581,9637;
824,7483;10884,468;806,1128;5563,1402;
825,0372;10757,969;806,4000;5546,387;
825,3261;10732,968;806,6872;5524,0938;
825,6150;10653,729;806,9744;5481,0345;
825,9039;10567,609;807,2616;5467,7092;
826,1928;10488,186;807,5488;5447,6664;
826,4817;10475,878;807,8360;5429,7201;
826,7706;10437,349;808,1232;5406,6058;
827,0595;10355,13;808,4104;5377,9044;
827,3484;10300,226;808,6975;5354,5285;
827,6373;10224,895;808,9847;5332,8693;
827,9262;10142,914;809,2719;5330,1385;
828,2150;10096,321;809,5591;5310,5217;
828,5039;10001,515;809,8463;5292,319;
828,7928;9972,9314;810,1335;5265,67;
829,0817;9930,1316;810,4207;5240,9358;
829,3706;9853,9037;810,7079;5233,5242;
829,6595;9779,8431;810,9951;5216,0171;
829,9484;9716,3191;811,2823;5185,9158;
830,2373;9639,7022;811,5695;5177,5402;
830,5262;9577,6285;811,8567;5151,3891;
830,8151;9502,6283;812,1438;5129,8991;
831,1040;9420,3683;812,4310;5104,7151;
831,3929;9373,1227;812,7182;5075,9711;
831,6818;9301,4711;813,0054;5058,4609;
831,9707;9244,4864;813,2926;5037,9824;
832,2596;9170,8729;813,5798;5020,9877;
832,5485;9123,3615;813,8670;4995,826;
832,8373;9020,855;814,1542;4985,4022;
833,1262;8949,8582;814,4414;4961,6436;
833,4151;8894,8714;814,7286;4913,6654;
833,7040;8839,4863;815,0158;4864,0699;
833,9929;8754,5402;815,3029;4839,426;
834,2818;8694,6042;815,5901;4796,8255;
834,5707;8585,5554;815,8773;4782,456;
834,8596;8542,3874;816,1645;4741,8534;
835,1485;8452,5717;816,4517;4708,1443;
835,4374;8417,7615;816,7389;4689,2806;
835,7263;8370,2002;817,0261;4628,2415;
836,0152;8297,8144;817,3133;4616,5597;
836,3041;8235,6217;817,6005;4571,0748;
836,5930;8172,8912;817,8877;4548,5322;
836,8819;8138,0325;818,1749;4508,3779;
837,1708;8065,8578;818,4621;4488,2923;
837,4596;7971,8415;818,7492;4456,1605;
837,7485;7910,8874;819,0364;4409,4237;
838,0374;7879,1061;819,3236;4356,3611;
838,3263;7826,2594;819,6108;4327,5324;
838,6152;7723,6444;819,8980;4298,9809;
838,9041;7624,8874;820,1852;4265,1727;
839,1930;7526,7889;820,4724;4224,7089;
839,4819;7477,4014;820,7596;4193,3565;
839,7708;7388,8636;821,0468;4141,912;
840,0597;7275,3932;821,3340;4118,1961;
840,3486;7211,3995;821,6212;4081,8083;
840,6375;7165,7291;821,9083;4050,2324;
840,9264;7090,0598;822,1955;3994,2962;
841,2153;7004,6377;822,4827;3962,5476;
841,5042;6962,1556;822,7699;3950,1615;
841,7931;6887,7964;823,0571;3925,6019;
842,0819;6795,88;823,3443;3894,3302;
842,3708;6734,3558;823,6315;3852,1437;
842,6597;6666,6549;823,9187;3818,8399;
842,9486;6607,4784;824,2059;3796,5209;
843,2375;6520,2885;824,4931;3753,2247;
843,5264;6458,5379;824,7803;3719,0852;
843,8153;6384,1295;825,0674;3692,269;
844,1042;6311,4012;825,3546;3645,8591;
844,3931;6247,7455;825,6418;3620,3955;
844,6820;6207,1575;825,9290;3603,8228;
844,9709;6143,2775;826,2162;3575,7115;
845,2598;6060,5998;826,5034;3532,7428;
845,5487;5999,6074;826,7906;3503,4568;
845,8376;5934,9391;827,0778;3466,7208;
846,1265;5853,1094;827,3650;3446,0811;
846,4154;5796,0959;827,6522;3397,9651;
846,7042;5732,0276;827,9394;3358,5914;
846,9931;5646,6733;828,2266;3354,2611;
847,2820;5574,3653;828,5137;3312,187;
847,5709;5524,044;828,8009;3274,551;
847,8598;5465,1653;829,0881;3254,6067;
848,1487;5399,253;829,3753;3221,956;
848,4376;5337,2832;829,6625;3182,8486;
848,7265;5259,1887;829,9497;3146,1368;
849,0154;5223,0706;830,2369;3116,5381;
849,3043;5159,6711;830,5241;3097,3582;
849,5932;5088,7752;830,8113;3066,9623;
849,8821;5020,977;831,0985;3029,6778;
850,1710;4957,4197;831,3857;3016,5651;
850,4599;4923,3586;831,6728;2977,1034;
850,7488;4861,6842;831,9600;2946,3735;
851,0377;4792,8032;832,2472;2927,3091;
851,3265;4730,1849;832,5344;2904,4731;
851,6154;4665,0313;832,8216;2863,971;
851,9043;4606,5933;833,1088;2845,7174;
852,1932;4539,4449;833,3960;2797,2235;
852,4821;4495,2919;833,6832;2783,1623;
852,7710;4433,4637;833,9704;2749,0161;
853,0599;4389,5901;834,2576;2710,1468;
853,3488;4330,5482;834,5448;2677,3601;
853,6377;4288,2493;834,8320;2656,6577;
853,9266;4200,8001;835,1191;2631,6681;
854,2155;4162,954;835,4063;2609,9427;
854,5044;4120,4052;835,6935;2578,4656;
854,7933;4069,1284;835,9807;2560,6189;
855,0822;4005,5907;836,2679;2522,2768;
855,3711;3945,3415;836,5551;2493,8416;
855,6600;3900,4225;836,8423;2459,9605;
855,9488;3858,2197;837,1295;2441,0296;
856,2377;3800,1571;837,4167;2405,6637;
856,5266;3756,5927;837,7039;2376,09;
856,8155;3679,7872;837,9911;2352,5754;
857,1044;3627,9024;838,2782;2331,3057;
857,3933;3588,421;838,5654;2304,6303;
857,6822;3535,7785;838,8526;2274,2183;
857,9711;3488,9812;839,1398;2247,0186;
858,2600;3446,8619;839,4270;2215,6567;
858,5489;3405,439;839,7142;2191,1681;
858,8378;3344,1008;840,0014;2173,7987;
859,1267;3303,889;840,2886;2154,838;
859,4156;3268,0931;840,5758;2119,2834;
859,7045;3209,4873;840,8630;2090,3149;
859,9934;3146,0927;841,1502;2068,1575;
860,2823;3100,7882;841,4373;2041,0447;
860,5712;3061,3537;841,7245;2020,7255;
860,8600;3036,6755;842,0117;1996,4197;
861,1489;2983,7378;842,2989;1972,9984;
861,4378;2962,4176;842,5861;1944,6198;
861,7267;2909,4727;842,8733;1915,9074;
862,0156;2856,3846;843,1605;1900,2549;
862,3045;2804,8451;843,4477;1870,2025;
862,5934;2767,204;843,7349;1843,4941;
862,8823;2712,9598;844,0221;1828,7211;
863,1712;2682,0411;844,3093;1790,0251;
863,4601;2676,3648;844,5965;1775,5805;
863,7490;2609,6949;844,8836;1748,2248;
864,0379;2580,0745;845,1708;1719,8584;
864,3268;2537,9194;845,4580;1697,8426;
864,6157;2489,0054;845,7452;1677,5611;
864,9046;2464,7383;846,0324;1664,9718;
865,1935;2406,4531;846,3196;1635,502;
865,4823;2395,9563;846,6068;1623,7105;
865,7712;2359,2702;846,8940;1596,872;
866,0601;2325,6691;847,1812;1565,9442;
866,3490;2300,9963;847,4684;1548,877;
866,6379;2264,0974;847,7556;1529,3403;
866,9268;2229,3917;848,0427;1505,4949;
867,2157;2195,6597;848,3299;1488,7895;
867,5046;2165,1627;848,6171;1468,5717;
867,7935;2129,3417;848,9043;1445,5051;
868,0824;2092,567;849,1915;1425,3528;
868,3713;2062,4157;849,4787;1405,4657;
868,6602;2034,6093;849,7659;1384,0997;
868,9491;1999,4558;850,0531;1364,1511;
869,2380;1957,8465;850,3403;1338,8075;
869,5269;1937,0653;850,6275;1318,7398;
869,8158;1904,5373;850,9147;1290,2893;
870,1046;1874,4461;851,2019;1275,5911;
870,3935;1850,0547;851,4890;1268,7716;
870,6824;1820,7624;851,7762;1237,9785;
870,9713;1796,7765;852,0634;1214,0194;
871,2602;1784,7585;852,3506;1202,943;
871,5491;1764,4061;852,6378;1182,4523;
871,8380;1734,7771;852,9250;1163,5287;
872,1269;1695,4497;853,2122;1143,4992;
872,4158;1668,6826;853,4994;1123,9796;
872,7047;1658,3449;853,7866;1110,5357;
872,9936;1638,3336;854,0738;1094,7869;
873,2825;1616,767;854,3610;1075,6368;
873,5714;1592,4428;854,6481;1060,9176;
873,8603;1585,9811;854,9353;1046,9528;
874,1492;1571,5251;855,2225;1036,957;
874,4381;1552,9362;855,5097;1016,9733;
874,7269;1542,2383;855,7969;998,29441;
875,0158;1531,4475;856,0841;961,71481;
875,3047;1531,3881;856,3713;941,98774;
875,5936;1514,2896;856,6585;937,36568;
875,8825;1498,5501;856,9457;926,51208;
876,1714;1493,3511;857,2329;906,67446;
876,4603;1478,4245;857,5201;888,01913;
876,7492;1463,2186;857,8073;876,84675;
877,0381;1441,6571;858,0944;870,66143;
877,3270;1450,773;858,3816;852,44265;
877,6159;1417,2773;858,6688;841,46216;
877,9048;1403,8355;858,9560;822,74841;
878,1937;1387,6494;859,2432;807,66837;
878,4826;1371,6893;859,5304;801,25275;
878,7715;1360,0241;859,8176;782,94513;
879,0604;1343,1393;860,1048;767,0431;
879,3492;1341,258;860,3920;752,58238;
879,6381;1335,1824;860,6792;738,08946;
879,9270;1331,6441;860,9664;724,75816;
880,2159;1327,0623;861,2535;718,90729;
880,5048;1314,493;861,5407;703,59501;
880,7937;1302,7124;861,8279;689,34632;
881,0826;1299,846;862,1151;680,73604;
881,3715;1306,7845;862,4023;676,50597;
881,6604;1294,5856;862,6895;665,36581;
881,9493;1284,8155;862,9767;649,69121;
882,2382;1284,4619;863,2639;640,9069;
882,5271;1287,0357;863,5511;628,13403;
882,8160;1285,0024;863,8383;614,78934;
883,1049;1286,2392;864,1255;603,76158;
883,3938;1282,1761;864,4126;592,57158;
883,6827;1273,4235;864,6998;581,85728;
883,9715;1271,6252;864,9870;572,22501;
884,2604;1281,0651;865,2742;563,3019;
884,5493;1284,2429;865,5614;553,35676;
884,8382;1286,3311;865,8486;543,36761;
885,1271;1288,4929;866,1358;541,61257;
885,4160;1281,486;866,4230;531,20407;
885,7049;1278,5813;866,7102;518,55087;
885,9938;1291,9528;866,9974;509,49452;
886,2827;1292,9881;867,2846;507,02318;
886,5716;1283,0609;867,5718;495,60632;
886,8605;1304,6905;867,8589;494,0127;
887,1494;1312,2437;868,1461;484,81747;
887,4383;1309,7939;868,4333;484,06315;
887,7272;1302,4013;868,7205;469,18964;
888,0161;1323,6647;869,0077;456,57439;
888,3050;1315,9173;869,2949;452,88979;
888,5938;1320,1868;869,5821;452,59885;
888,8827;1324,6697;869,8693;444,85776;
889,1716;1352,4418;870,1565;442,08559;
889,4605;1345,5803;870,4437;440,02883;
889,7494;1355,4097;870,7309;428,07983;
890,0383;1365,5214;871,0180;429,8219;
890,3272;1367,3998;871,3052;416,7996;
890,6161;1379,8852;871,5924;413,4884;
890,9050;1404,4356;871,8796;411,73119;
891,1939;1429,4352;872,1668;406,7378;
891,4828;1429,4581;872,4540;406,39584;
891,7717;1442,9534;872,7412;405,12407;
892,0606;1463,491;873,0284;404,14213;
892,3495;1478,6228;873,3156;395,41426;
892,6384;1495,8586;873,6028;389,38149;
892,9273;1502,3446;873,8900;386,71894;
893,2161;1512,2506;874,1772;388,22937;
893,5050;1524,6533;874,4643;382,25893;
893,7939;1548,1346;874,7515;375,95363;
894,0828;1573,6451;875,0387;377,89426;
894,3717;1590,4611;875,3259;375,99164;
894,6606;1597,4009;875,6131;373,72695;
894,9495;1609,3191;875,9003;371,49319;
895,2384;1642,8881;876,1875;368,7555;
895,5273;1646,6242;876,4747;363,15494;
895,8162;1665,7508;876,7619;366,41254;
896,1051;1670,7147;877,0491;360,29128;
896,3940;1717,4117;877,3363;362,91179;
896,6829;1709,0058;877,6234;357,25281;
896,9718;1730,593;877,9106;364,38677;
897,2607;1752,8482;878,1978;362,93128;
897,5496;1776,5439;878,4850;358,05154;
897,8384;1791,0691;878,7722;364,36425;
898,1273;1812,263;879,0594;368,46447;
898,4162;1875,2708;879,3466;353,54062;
898,7051;1843,3394;879,6338;368,4749;
898,9940;1882,9985;879,9210;369,33839;
899,2829;1898,0783;880,2082;368,71495;
899,5718;1925,1381;880,4954;371,19252;
899,8607;1956,8357;880,7825;365,21467;
900,1496;1969,8264;881,0697;374,29089;
900,4385;1997,4069;881,3569;369,13265;
900,7274;2023,6787;881,6441;371,0693;
901,0163;2045,8549;881,9313;380,99476;
901,3052;2069,7776;882,2185;385,37733;
901,5941;2099,5682;882,5057;389,90789;
901,8830;2138,417;882,7929;383,10106;
902,1719;2161,9595;883,0801;385,04397;
902,4607;2169,3003;883,3673;389,99789;
902,7496;2187,0432;883,6545;399,61152;
903,0385;2218,7701;883,9417;402,74239;
903,3274;2242,1374;884,2288;404,75462;
903,6163;2251,264;884,5160;406,22305;
903,9052;2267,0334;884,8032;409,70836;
904,1941;2281,2867;885,0904;417,03031;
904,4830;2300,8591;885,3776;421,16914;
904,7719;2317,8266;885,6648;428,07609;
905,0608;2330,9274;885,9520;431,66093;
905,3497;2354,7089;886,2392;437,19565;
905,6386;2375,9213;886,5264;439,92036;
905,9275;2382,1202;886,8136;444,57105;
906,2164;2414,4613;887,1008;440,7057;
906,5053;2433,3086;887,3879;447,44199;
906,7942;2443,7128;887,6751;460,63161;
907,0830;2486,2946;887,9623;468,66818;
907,3719;2485,3138;888,2495;464,2547;
907,6608;2495,7654;888,5367;468,46369;
907,9497;2502,1369;888,8239;477,42804;
908,2386;2544,8855;889,1111;480,02007;
908,5275;2570,647;889,3983;487,5306;
908,8164;2559,9157;889,6855;502,99438;
909,1053;2582,0652;889,9727;503,78851;
909,3942;2590,94;890,2599;497,83048;
909,6831;2618,9428;890,5471;507,54638;
909,9720;2629,5563;890,8342;513,6075;
910,2609;2648,4425;891,1214;513,27528;
910,5498;2650,2564;891,4086;517,60094;
910,8387;2672,1314;891,6958;523,3979;
911,1276;2691,6079;891,9830;516,50187;
911,4165;2698,94;892,2702;527,11148;
911,7053;2717,3305;892,5574;523,08999;
911,9942;2725,255;892,8446;528,89025;
912,2831;2737,4189;893,1318;534,78965;
912,5720;2735,2678;893,4190;537,59387;
912,8609;2751,0152;893,7062;544,00135;
913,1498;2759,5582;893,9933;540,90393;
913,4387;2764,2262;894,2805;544,0927;
913,7276;2765,6777;894,5677;551,79886;
914,0165;2768,9531;894,8549;555,3964;
914,3054;2779,1258;895,1421;555,67499;
914,5943;2791,804;895,4293;558,43424;
914,8832;2801,7291;895,7165;560,53093;
915,1721;2815,4857;896,0037;558,6244;
915,4610;2826,9824;896,2909;564,20453;
915,7499;2823,8792;896,5781;573,86304;
916,0388;2822,6343;896,8653;574,24078;
916,3276;2841,7724;897,1524;576,95186;
916,6165;2858,3704;897,4396;580,4728;
916,9054;2832,7416;897,7268;586,15397;
917,1943;2816,3766;898,0140;585,26243;
917,4832;2860,2353;898,3012;588,62098;
917,7721;2854,9849;898,5884;589,42746;
918,0610;2873,5562;898,8756;591,17621;
918,3499;2895,1852;899,1628;605,49057;
918,6388;2854,1272;899,4500;597,03208;
918,9277;2871,4424;899,7372;604,12694;
919,2166;2888,4815;900,0244;610,80016;
919,5055;2868,4722;900,3116;609,2447;
919,7944;2882,2834;900,5987;614,18805;
920,0833;2883,0964;900,8859;612,94108;
920,3722;2892,4607;901,1731;615,20423;
920,6611;2902,6492;901,4603;622,29799;
920,9499;2899,4581;901,7475;623,21178;
921,2388;2907,2132;902,0347;631,2967;
921,5277;2909,2137;902,3219;633,44165;
921,8166;2914,9665;902,6091;637,39628;
922,1055;2917,5195;902,8963;636,87445;
922,3944;2914,965;903,1835;636,71163;
