Wavelength [nm]	Intensity
972.6619	955.89541
972.9508	938.67625
973.2397	922.12313
973.5286	914.26733
973.8175	899.16572
974.1064	881.23035
974.3953	870.29503
974.6842	865.97285
974.9731	831.46907
975.262	813.30615
975.5509	833.35357
975.8398	803.64775
976.1287	791.0469
976.4176	787.59741
976.7064	767.10472
976.9953	756.12622
977.2842	752.37479
977.5731	728.79422
977.862	719.32146
978.1509	712.5681
978.4398	703.73703
978.7287	690.34814
979.0176	675.86068
979.3065	664.04136
979.5954	650.19265
979.8843	651.97355
980.1732	646.29553
980.4621	627.6867
980.751	623.00125
981.0399	614.1973
981.3287	600.24391
981.6176	609.19159
981.9065	597.24433
982.1954	593.87356
982.4843	582.863
982.7732	579.41146
983.0621	559.43183
983.351	549.96751
983.6399	547.96928
983.9288	538.93534
984.2177	529.65124
984.5066	534.13909
984.7955	525.03061
985.0844	510.39582
985.3733	508.33588
985.6622	501.58512
985.951	499.07432
986.2399	478.94063
986.5288	475.31729
986.8177	469.70564
987.1066	468.75597
987.3955	448.4263
987.6844	446.52769
987.9733	448.54655
988.2622	436.77625
988.5511	429.66292
988.84	431.57773
989.1289	429.78674
989.4178	423.88947
989.7067	428.09745
989.9956	417.97603
990.2845	414.04975
990.5733	400.53657
990.8622	395.54531
991.1511	390.00389
991.44	399.15524
991.7289	391.01639
992.0178	386.57323
992.3067	390.91607
992.5956	377.7404
992.8845	370.49692
993.1734	372.86333
993.4623	368.52112
993.7512	362.22029
994.0401	359.92472
994.329	350.16405
994.6179	342.00381
994.9068	333.51971
995.1956	342.72648
995.4845	339.18232
995.7734	325.02829
996.0623	326.87645
996.3512	327.55089
996.6401	332.30228
996.929	310.61438
997.2179	308.10137
997.5068	308.23969
997.7957	307.09975
998.0846	299.68515
998.3735	301.12576
998.6624	308.05062
998.9513	308.70804
999.2402	300.91821
999.5291	296.98529
999.8179	297.15862
1000.1068	297.47319
1000.3957	297.50782
1000.6846	291.71977
1000.9735	281.7868
1001.2624	286.38462
1001.5513	277.27133
1001.8402	277.75396
1002.1291	275.08202
1002.418	263.87277
1002.7069	269.00101
1002.9958	260.94954
1003.2847	267.22162
1003.5736	258.91332
1003.8625	268.52522
1004.1514	265.76803
1004.4402	260.69384
1004.7291	267.40601
1005.018	267.31569
1005.3069	263.80305
1005.5958	267.80891
1005.8847	262.73131
1006.1736	263.19565
1006.4625	264.19049
1006.7514	280.9994
1007.0403	278.86706
1007.3292	261.91265
1007.6181	274.46685
1007.907	278.76427
1008.1959	276.32115
1008.4848	273.02161
1008.7737	288.4209
1009.0625	274.08074
1009.3514	284.92668
1009.6403	293.98578
1009.9292	292.98313
1010.2181	304.69255
1010.507	311.03694
1010.7959	306.14695
1011.0848	311.57825
1011.3737	314.71811
1011.6626	316.41035
1011.9515	332.09114
1012.2404	336.59094
1012.5293	340.83018
1012.8182	341.52405
1013.1071	342.65695
1013.396	352.10181
1013.6848	354.73569
1013.9737	370.13783
1014.2626	360.52751
1014.5515	371.89786
1014.8404	368.49495
1015.1293	379.64331
1015.4182	371.49962
1015.7071	376.93403
1015.996	370.80713
1016.2849	381.76116
1016.5738	380.8107
1016.8627	377.11565
1017.1516	389.26242
1017.4405	407.09272
1017.7294	406.7024
1018.0183	382.21587
1018.3071	383.68391
1018.596	386.06514
1018.8849	376.47902
1019.1738	369.2976
1019.4627	387.56445
1019.7516	381.20775
1020.0405	394.20843
1020.3294	399.055
1020.6183	393.41125
1020.9072	380.30979
1021.1961	400.58805
1021.485	394.40936
1021.7739	395.66153
1022.0628	399.35825
1022.3517	393.32929
1022.6406	412.27228
1022.9294	410.44364
1023.2183	407.56387
1023.5072	416.50254
1023.7961	405.67883
1024.085	403.08835
1024.3739	407.0741
1024.6628	413.3334
1024.9517	409.34596
1025.2406	415.70288
1025.5295	411.93612
1025.8184	424.64356
1026.1073	414.70758
1026.3962	421.49309
1026.6851	417.8637
1026.974	412.60991
1027.2629	426.61858
1027.5518	421.48963
1027.8406	427.10874
1028.1295	433.76787
1028.4184	429.2315
1028.7073	425.03389
1028.9962	418.6219
1029.2851	430.98613
1029.574	434.1661
1029.8629	443.29142
1030.1518	453.96492
1030.4407	450.96087
1030.7296	447.74714
1031.0185	457.35089
1031.3074	465.69832
1031.5963	469.37664
1031.8852	467.10758
1032.1741	471.36848
1032.4629	484.78086
1032.7518	482.87321
1033.0407	483.64533
1033.3296	486.31431
1033.6185	479.78625
1033.9074	483.9759
1034.1963	465.5988
1034.4852	462.75165
1034.7741	466.81161
1035.063	466.48998
1035.3519	461.13947
1035.6408	457.39215
1035.9297	452.60576
1036.2186	447.80016
1036.5075	439.19855
1036.7964	445.20208
1037.0852	445.02037
1037.3741	445.03734
1037.663	440.54701
1037.9519	442.54011
1038.2408	443.87125
1038.5297	426.70679
1038.8186	437.43498
1039.1075	430.38703
1039.3964	417.48693
1039.6853	432.70331
1039.9742	425.3588
1040.2631	421.96591
1040.552	429.79049
1040.8409	427.83691
1041.1298	430.33406
1041.4187	422.57788
1041.7075	424.79167
1041.9964	427.82308
1042.2853	419.60468
1042.5742	423.20493
1042.8631	409.40942
1043.152	416.44637
1043.4409	412.49992
1043.7298	412.86248
1044.0187	432.0494
1044.3076	407.32524
1044.5965	406.34746
1044.8854	408.8961
1045.1743	413.33887
1045.4632	423.45009
1045.7521	404.68566
1046.041	405.7373
1046.3298	410.89843
1046.6187	409.13791
1046.9076	402.48463
1047.1965	403.45103
1047.4854	410.49017
1047.7743	406.28938
1048.0632	405.63377
1048.3521	399.25021
1048.641	399.19182
1048.9299	397.9516
1049.2188	392.6928
1049.5077	396.5489
1049.7966	393.36977
1050.0855	389.46773
1050.3744	397.46028
1050.6633	382.99087
1050.9521	385.88348
1051.241	390.20692
1051.5299	401.6781
1051.8188	385.23809
1052.1077	384.67147
1052.3966	384.47265
1052.6855	379.26418
1052.9744	371.77034
1053.2633	376.43255
1053.5522	375.30725
1053.8411	379.61213
1054.13	368.55469
1054.4189	371.4242
1054.7078	364.20369
1054.9967	364.20132
1055.2856	357.86729
1055.5744	381.45063
1055.8633	371.69323
1056.1522	371.77684
1056.4411	372.3614
1056.73	371.30568
1057.0189	374.76891
1057.3078	374.45625
1057.5967	347.23089
1057.8856	343.89309
1058.1745	360.99692
1058.4634	354.90913
1058.7523	350.84428
1059.0412	347.83071
1059.3301	350.13531
1059.619	355.59636
1059.9079	345.47898
1060.1967	353.95623
1060.4856	331.76975
1060.7745	340.45025
1061.0634	342.64215
1061.3523	345.74537
1061.6412	339.40162
1061.9301	326.19523
1062.219	330.7402
1062.5079	329.95235
1062.7968	329.53364
1063.0857	321.52365
1063.3746	323.75368
1063.6635	322.2293
1063.9524	311.23339
1064.2413	316.51302
1064.5302	316.879
1064.819	316.19227
1065.1079	306.91516
1065.3968	309.96078
1065.6857	317.15599
1065.9746	297.94847
1066.2635	303.08735
1066.5524	298.24715
1066.8413	298.73419
1067.1302	297.46663
1067.4191	295.02776
1067.708	291.78177
1067.9969	291.94735
1068.2858	294.0488
1068.5747	294.31934
1068.8636	292.785
1069.1525	294.48857
1069.4413	290.30801
1069.7302	287.06649
1070.0191	315.3507
1070.308	286.97252
1070.5969	283.28709
1070.8858	281.44295
1071.1747	282.98116
1071.4636	285.47559
1071.7525	292.84524
1072.0414	280.17117
1072.3303	281.96878
1072.6192	272.40221
1072.9081	277.46149
1073.197	275.47371
1073.4859	270.99414
1073.7748	264.15922
1074.0636	269.36761
1074.3525	263.04269
1074.6414	263.65209
1074.9303	270.95867
1075.2192	265.03609
1075.5081	264.84005
1075.797	266.27107
1076.0859	251.42607
1076.3748	263.37539
1076.6637	263.00051
1076.9526	263.92248
1077.2415	254.04649
1077.5304	244.14714
1077.8193	246.39335
1078.1082	245.73034
1078.3971	253.26574
1078.6859	259.18101
1078.9748	256.00606
1079.2637	257.05727
1079.5526	248.0576
1079.8415	240.91847
1080.1304	239.80505
1080.4193	248.76737
1080.7082	239.20631
1080.9971	250.7034
1081.286	252.66688
1081.5749	247.25244
1081.8638	235.47161
1082.1527	234.32113
1082.4416	233.57148
1082.7305	233.60866
1083.0194	229.85768
1083.3082	229.43166
1083.5971	241.80516
1083.886	241.21069
1084.1749	233.75666
1084.4638	225.67207
1084.7527	228.89339
1085.0416	218.87581
1085.3305	214.1982
1085.6194	221.10426
1085.9083	225.19708
1086.1972	247.31238
1086.4861	213.59598
1086.775	217.4909
1087.0639	212.58815
1087.3528	207.26772
1087.6417	209.96687
1087.9305	215.14913
1088.2194	212.1195
1088.5083	216.09709
1088.7972	220.9733
1089.0861	203.96426
1089.375	210.61639
1089.6639	201.4305
1089.9528	208.34588
1090.2417	220.45364
1090.5306	203.16494
1090.8195	206.60061
1091.1084	208.00495
1091.3973	196.16612
1091.6862	211.79223
1091.9751	196.58886
1092.264	197.31302
1092.5528	200.53404
1092.8417	196.43104
1093.1306	204.98467
1093.4195	203.89752
1093.7084	192.16905
1093.9973	179.17477
1094.2862	193.51278
1094.5751	184.27437
1094.864	180.88403
1095.1529	191.40982
1095.4418	186.2215
1095.7307	175.0376
1096.0196	189.18483
1096.3085	169.91402
1096.5974	177.04371
1096.8863	170.0109
1097.1751	169.05582
1097.464	173.11099
1097.7529	181.6817
1098.0418	181.26013
1098.3307	168.58799
1098.6196	177.57859
1098.9085	171.68577
1099.1974	166.3871
1099.4863	173.01805
1099.7752	170.24875
1100.0641	165.53003
