Wavelength [nm]	intensity
956.601	465.45111
956.8882	460.47671
957.1754	451.53297
957.4626	448.45415
957.7498	440.20349
958.037	448.26713
958.3242	431.45883
958.6114	428.91991
958.8986	419.5404
959.1858	414.63078
959.4729	408.50807
959.7601	405.45283
960.0473	405.96808
960.3345	399.67685
960.6217	394.23817
960.9089	396.40846
961.1961	391.4851
961.4833	386.2431
961.7705	380.27
962.0577	376.18396
962.3449	369.6554
962.6321	365.48472
962.9192	358.21777
963.2064	353.25862
963.4936	357.33819
963.7808	352.30956
964.068	343.47703
964.3552	344.65661
964.6424	335.14582
964.9296	337.42715
965.2168	333.15563
965.504	321.95727
965.7912	322.87005
966.0783	316.59673
966.3655	317.19126
966.6527	307.07569
966.9399	304.55993
967.2271	302.47774
967.5143	296.71894
967.8015	294.09569
968.0887	291.94891
968.3759	287.46863
968.6631	280.07179
968.9503	273.25132
969.2375	271.24522
969.5246	262.05234
969.8118	266.61861
970.099	261.3189
970.3862	256.25219
970.6734	253.37418
970.9606	251.1887
971.2478	243.91184
971.535	238.44845
971.8222	240.04843
972.1094	236.8256
972.3966	231.51151
972.6837	230.78899
972.9709	224.98152
973.2581	225.40646
973.5453	222.47814
973.8325	218.13397
974.1197	213.0108
974.4069	209.42636
974.6941	204.93329
974.9813	201.72713
975.2685	201.79088
975.5557	199.23645
975.8428	202.25407
976.13	196.89637
976.4172	187.21616
976.7044	186.04506
976.9916	185.07154
977.2788	185.89046
977.566	178.01213
977.8532	179.6454
978.1404	174.42908
978.4276	172.0066
978.7148	172.5064
979.002	168.74859
979.2891	162.03387
979.5763	162.66524
979.8635	160.50219
980.1507	155.11148
980.4379	154.26158
980.7251	157.53231
981.0123	150.42198
981.2995	143.60266
981.5867	141.78959
981.8739	143.87288
982.1611	148.01508
982.4482	140.28093
982.7354	135.18554
983.0226	137.42302
983.3098	135.60369
983.597	129.95043
983.8842	129.43774
984.1714	127.68509
984.4586	125.58279
984.7458	123.62073
985.033	123.85093
985.3202	124.81851
985.6074	114.43108
985.8945	112.0618
986.1817	117.73396
986.4689	113.04836
986.7561	110.64698
987.0433	108.90147
987.3305	105.99225
987.6177	107.3732
987.9049	104.89823
988.1921	99.45008
988.4793	98.535001
988.7665	101.03767
989.0536	102.49134
989.3408	100.15247
989.628	95.891629
989.9152	91.21742
990.2024	96.110762
990.4896	100.31392
990.7768	86.953874
991.064	86.275505
991.3512	85.818391
991.6384	87.900626
991.9256	92.133634
992.2127	87.302
992.4999	83.303067
992.7871	84.169981
993.0743	85.179497
993.3615	82.259133
993.6487	80.932373
993.9359	80.571719
994.2231	82.0759
994.5103	86.397946
994.7975	84.295234
995.0847	83.42196
995.3719	75.606581
995.659	79.171546
995.9462	78.726418
996.2334	68.197777
996.5206	76.609268
996.8078	71.725321
997.095	72.962927
997.3822	77.869497
997.6694	76.409405
997.9566	67.307463
998.2438	73.194985
998.531	70.176041
998.8181	76.626396
999.1053	76.299114
999.3925	68.810476
999.6797	70.174501
999.9669	72.270934
1000.2541	71.627102
1000.5413	73.823828
1000.8285	73.459031
1001.1157	75.371509
1001.4029	71.059363
1001.6901	68.017975
1001.9773	68.458919
1002.2644	70.222223
1002.5516	71.561853
1002.8388	70.938725
1003.126	69.279545
1003.4132	70.109049
1003.7004	64.725436
1003.9876	71.351189
1004.2748	71.110817
1004.562	69.832209
1004.8492	70.43114
1005.1364	69.550024
1005.4235	64.488513
1005.7107	71.261377
1005.9979	74.982378
1006.2851	68.582546
1006.5723	72.195824
1006.8595	73.196928
1007.1467	69.356445
1007.4339	74.065467
1007.7211	74.803929
1008.0083	67.227233
1008.2955	71.374594
1008.5827	68.235531
1008.8698	72.274995
1009.157	75.079902
1009.4442	73.487748
1009.7314	77.841055
1010.0186	74.459567
1010.3058	76.008336
1010.593	82.861715
1010.8802	79.719846
1011.1674	75.946901
1011.4546	75.577681
1011.7418	77.998626
1012.0289	76.633574
1012.3161	76.253428
1012.6033	82.010707
1012.8905	80.512232
1013.1777	82.785821
1013.4649	83.750721
1013.7521	81.212996
1014.0393	81.101947
1014.3265	79.339062
1014.6137	76.183743
1014.9009	85.081148
1015.188	82.082127
1015.4752	86.397897
1015.7624	81.090514
1016.0496	86.96184
1016.3368	75.947244
1016.624	84.249805
1016.9112	83.286982
1017.1984	86.817522
1017.4856	84.242687
1017.7728	87.245888
1018.06	91.297508
1018.3472	90.007748
1018.6343	86.920301
1018.9215	83.284585
1019.2087	80.815486
1019.4959	85.637984
1019.7831	85.617674
1020.0703	83.475548
1020.3575	88.311738
1020.6447	89.649948
1020.9319	84.868755
1021.2191	87.645061
1021.5063	87.66077
1021.7934	88.906871
1022.0806	87.319151
1022.3678	89.417165
1022.655	91.968439
1022.9422	89.955841
1023.2294	88.449816
1023.5166	91.55123
1023.8038	88.558159
1024.091	88.826234
1024.3782	91.532347
1024.6654	88.527643
1024.9526	94.266034
1025.2397	91.78066
1025.5269	96.244648
1025.8141	90.558909
1026.1013	97.240638
1026.3885	92.915399
1026.6757	88.196736
1026.9629	89.998283
1027.2501	101.11875
1027.5373	96.450466
1027.8245	90.421166
1028.1117	102.01896
1028.3988	95.744537
1028.686	92.832136
1028.9732	94.523975
1029.2604	93.718057
1029.5476	96.124848
1029.8348	101.73634
1030.122	102.16323
1030.4092	102.21432
1030.6964	103.75549
1030.9836	96.635788
1031.2708	96.380642
1031.5579	104.20692
1031.8451	94.616821
1032.1323	100.36474
1032.4195	100.37212
1032.7067	101.80647
1032.9939	99.071717
1033.2811	97.853325
1033.5683	91.820569
1033.8555	95.196661
1034.1427	102.29519
1034.4299	96.401724
1034.7171	96.374289
1035.0042	96.359683
1035.2914	93.105728
1035.5786	97.680287
1035.8658	96.955197
1036.153	96.604605
1036.4402	100.93147
1036.7274	98.387569
1037.0146	95.522083
1037.3018	91.808025
1037.589	103.58177
1037.8762	98.060983
1038.1633	104.98478
1038.4505	107.38891
1038.7377	101.06639
1039.0249	102.97785
1039.3121	100.62839
1039.5993	98.145821
1039.8865	97.13092
1040.1737	102.8849
1040.4609	106.23301
1040.7481	103.06646
1041.0353	98.516197
1041.3225	95.676546
1041.6096	97.787257
1041.8968	94.785054
1042.184	91.5975
1042.4712	96.538996
1042.7584	94.916155
1043.0456	97.095286
1043.3328	92.632867
1043.62	99.168025
1043.9072	99.659728
1044.1944	97.384107
1044.4816	89.92007
1044.7687	92.699117
1045.0559	95.715055
1045.3431	98.003821
1045.6303	97.726029
1045.9175	92.658417
1046.2047	94.842576
1046.4919	94.942756
1046.7791	92.799291
1047.0663	95.158541
1047.3535	92.918765
1047.6407	92.314777
1047.9278	93.416736
1048.215	96.701298
1048.5022	90.06763
1048.7894	91.307373
1049.0766	85.216428
1049.3638	86.446963
1049.651	85.92287
1049.9382	87.914942
1050.2254	85.180136
1050.5126	88.0
1050.7998	94.027128
1051.087	91.273647
1051.3741	90.477947
1051.6613	89.306101
1051.9485	91.174701
1052.2357	86.279365
1052.5229	85.336942
1052.8101	88.208915
1053.0973	90.489347
1053.3845	85.868723
1053.6717	86.587178
1053.9589	80.531471
1054.2461	87.854694
1054.5332	82.859076
1054.8204	83.278246
1055.1076	86.72341
1055.3948	86.756405
1055.682	82.170111
1055.9692	82.293028
1056.2564	80.810051
1056.5436	81.872843
1056.8308	75.168553
1057.118	83.056273
1057.4052	83.694291
1057.6924	80.393166
1057.9795	84.393022
1058.2667	71.814086
1058.5539	77.93195
1058.8411	80.854579
1059.1283	77.819451
1059.4155	75.506694
1059.7027	79.930394
1059.9899	79.44596
1060.2771	76.771559
1060.5643	69.660691
1060.8515	71.763823
1061.1386	74.15147
1061.4258	71.83106
1061.713	74.739341
1062.0002	76.355008
1062.2874	74.488599
1062.5746	75.895135
1062.8618	77.466785
1063.149	65.619118
1063.4362	77.147306
1063.7234	73.194143
1064.0106	72.194556
1064.2978	69.104745
1064.5849	70.438915
1064.8721	67.044489
1065.1593	67.477204
1065.4465	67.422998
1065.7337	69.185475
1066.0209	64.831685
1066.3081	61.017015
1066.5953	59.720901
1066.8825	67.951276
1067.1697	70.033302
1067.4569	60.241532
1067.744	61.660793
1068.0312	64.159156
1068.3184	62.25471
1068.6056	58.218791
1068.8928	63.80406
1069.18	60.535804
1069.4672	64.73497
1069.7544	64.277067
1070.0416	62.584124
1070.3288	63.082809
1070.616	62.810376
1070.9031	62.956043
1071.1903	62.501995
1071.4775	60.452334
1071.7647	54.696095
1072.0519	57.861542
1072.3391	62.008115
1072.6263	56.623034
1072.9135	57.951092
1073.2007	57.434239
1073.4879	55.524166
1073.7751	47.696961
1074.0623	55.124027
1074.3494	53.250686
1074.6366	52.401287
1074.9238	54.534052
1075.211	56.98599
1075.4982	56.015739
1075.7854	52.114129
1076.0726	50.450115
1076.3598	54.143527
1076.647	52.105988
1076.9342	53.337265
1077.2214	52.390749
1077.5085	48.371023
1077.7957	50.738426
1078.0829	55.042311
1078.3701	50.485752
1078.6573	48.400467
1078.9445	50.165256
1079.2317	50.695719
1079.5189	48.221899
1079.8061	46.303261
1080.0933	48.383712
1080.3805	47.27765
1080.6677	44.366871
1080.9548	46.673762
1081.242	44.053169
1081.5292	44.626935
1081.8164	44.526157
1082.1036	52.669562
1082.3908	42.976741
1082.678	42.808262
1082.9652	46.382534
1083.2524	44.701438
1083.5396	40.721318
1083.8268	44.972793
1084.1139	41.231507
1084.4011	40.326217
1084.6883	43.398969
1084.9755	42.296349
1085.2627	41.572079
1085.5499	40.733164
1085.8371	39.533259
1086.1243	38.313545
1086.4115	38.69517
1086.6987	41.423756
1086.9859	42.13352
1087.273	39.95044
1087.5602	38.513712
1087.8474	37.944837
1088.1346	39.704534
1088.4218	37.15396
1088.709	36.823139
1088.9962	38.871524
1089.2834	36.513975
1089.5706	32.958652
1089.8578	32.1565
1090.145	28.797441
1090.4322	33.7259
1090.7193	39.342444
1091.0065	33.450745
1091.2937	28.735426
1091.5809	28.596304
1091.8681	36.379042
1092.1553	33.483627
1092.4425	34.284555
1092.7297	35.678968
1093.0169	35.110138
1093.3041	32.948026
1093.5913	34.584699
1093.8784	28.234275
1094.1656	21.574682
1094.4528	27.228321
1094.74	30.522819
1095.0272	24.873109
1095.3144	32.905132
1095.6016	32.289837
1095.8888	31.185549
1096.176	25.712207
1096.4632	27.597587
1096.7504	26.170789
1097.0376	25.735183
1097.3247	31.419957
1097.6119	26.863315
1097.8991	26.464704
1098.1863	26.608971
1098.4735	25.556855
1098.7607	28.338866
1099.0479	28.35639
1099.3351	25.304382
1099.6223	27.309678
1099.9095	23.036972
1100.1967	25.190033
